UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Jane McCulloch (she/her),@JaneMurphie,2022-01-03T21:05:50.000Z,"Jane McCulloch (she/her)
@JaneMurphie
·
4 Jan 2022","When we lived in NL it definitely appeared to be popular. I actually remember that a guy who went missing had the nickname ""Pepsi""",,,,,[],https://twitter.com/JaneMurphie/status/1478110377808470017
Zyenpai | ᴀᴘᴏᴄᴀʟʏᴘᴛɪᴄ ᴅʀᴀɢᴏɴ ᴏғ ᴅʀᴀɢᴏɴs,@zyenpai,2022-01-03T21:05:42.000Z,"Zyenpai | ᴀᴘᴏᴄᴀʟʏᴘᴛɪᴄ ᴅʀᴀɢᴏɴ ᴏғ ᴅʀᴀɢᴏɴs
@zyenpai
·
4 Jan 2022","Replying to 
@486mar
 and 
@Senniursa
It’s a revolutionary beverage! You take milk and Pepsi and combine it together
2",🐉 💀,,,2,[],https://twitter.com/zyenpai/status/1478110344300089350
Bubbles,@BubblesStw,2022-01-03T21:04:46.000Z,"Bubbles
@BubblesStw
·
4 Jan 2022","Replying to 
@KristaAllenXO
I loved New Coke and Crystal Pepsi. I'd give anything to have one right now. It means everything.....
1
1",🤣 🤣 🤣,1,,1,[],https://twitter.com/BubblesStw/status/1478110106764075014
novak number one fan,@euroopvision,2022-01-03T21:04:11.000Z,"novak number one fan
@euroopvision
·
4 Jan 2022",pepsi max Sexiest drink on earth,,,,,[],https://twitter.com/euroopvision/status/1478109963092434947
Grav,@Gravitionss,2022-01-03T21:03:29.000Z,"Grav
@Gravitionss
·
4 Jan 2022","Replying to 
@pepsi_is_great
I’m years late 
1",💪,,,1,[],https://twitter.com/Gravitionss/status/1478109784431865859
*risa*,@itsCarisa1,2022-01-03T21:03:10.000Z,"*risa*
@itsCarisa1
·
4 Jan 2022","Replying to 
@YeahRig89463103
 and 
@TheKittensMeow
I never did get into liking coffee. I used to have sweet tea or cherry Pepsi every morning. Not anymore.
1",🌞 ⚔,,,1,[],https://twitter.com/itsCarisa1/status/1478109704593321988
Capt. John Higgins,@2956lagoon,2022-01-03T21:03:08.000Z,"Capt. John Higgins
@2956lagoon
·
4 Jan 2022","Replying to 
@fancythis
I was with you until you said Pepsi. Coke is the Real Thing",,,,,[],https://twitter.com/2956lagoon/status/1478109698977148928
Le N 𓂺,@TwittosNewgate,2022-01-03T21:03:05.000Z,"Le N 𓂺
@TwittosNewgate
·
4 Jan 2022","Replying to 
@TwittosgokuBLM
 and 
@pessi_le_pepsi
2022 goat
1",,1,,,[],https://twitter.com/TwittosNewgate/status/1478109684309663746
Stax,@pullupsh00t,2022-01-03T21:02:05.000Z,"Stax
@pullupsh00t
·
4 Jan 2022","Replying to 
@charizard_hht
Lol Arabic don't have a letter for p so stuff like pepsi is written bebsi",,,,,[],https://twitter.com/pullupsh00t/status/1478109432559321088
Robot Mae 3000,@robotmae3000,2022-01-03T21:01:04.000Z,"Robot Mae 3000
@robotmae3000
·
4 Jan 2022",who needs fuck when you can have crystal pepsi,,,,,[],https://twitter.com/robotmae3000/status/1478109175930515457
,,2022-01-03T20:59:13.000Z,,,,,,,[],https://twitter.com/CantFindFold/status/1478108711747002379
,,2022-01-03T20:58:46.000Z,,,,,,,['https://pbs.twimg.com/card_img/1617387491027476481/OFZT5DAa?format=jpg&name=360x360'],https://twitter.com/ViolettaDarlin1/status/1478108599062781952
,,2022-01-03T20:58:41.000Z,,,,,,,[],https://twitter.com/WriestBirch/status/1478108576749170691
,,2022-01-03T20:58:12.000Z,,,,,,,[],https://twitter.com/SarahHa11927084/status/1478108455588319246
,,2022-01-03T20:58:08.000Z,,,🫐,,,,[],https://twitter.com/steve_hutchings/status/1478108439742234624
,,2022-01-03T20:57:17.000Z,,,,,,,[],https://twitter.com/Kaystuff66/status/1478108224935112721
,,2022-01-03T20:55:26.000Z,,,👑 👑 🔞 🌒 🌕 🌘 🐉 🪄,,,,[],https://twitter.com/DEstelario/status/1478107761741344774
,,2022-01-03T20:54:38.000Z,,,⚡ 🐝 🤢 😰,,,,[],https://twitter.com/Danni_T97/status/1478107559890505729
,,2022-01-03T20:54:18.000Z,,,,,,,[],https://twitter.com/WriestBirch/status/1478107475421409284
,,2022-01-03T20:53:02.000Z,,,,,,,[],https://twitter.com/complex00767436/status/1478107156385878019
,,2022-01-03T20:52:22.000Z,,,☃ 😝 😝,,,,[],https://twitter.com/rkiveandgc/status/1478106990027198468
,,2022-01-03T20:52:18.000Z,,,,,,,[],https://twitter.com/jazzmickle/status/1478106970586558472
,,2022-01-03T20:50:04.000Z,,,,,,,[],https://twitter.com/DLovesRasslin/status/1478106410705731588
,,2022-01-03T20:47:32.000Z,,,🤐,,,,[],https://twitter.com/lelokandlovu/status/1478105772630360068
,,2022-01-03T20:47:06.000Z,,,,,,,[],https://twitter.com/ChaosKnight69/status/1478105661779197953
,,2022-01-03T20:47:02.000Z,,,,,,,[],https://twitter.com/NowThatsTanuki/status/1478105644519489536
,,2022-01-03T20:47:01.000Z,,,,,,,[],https://twitter.com/St4r_Lord/status/1478105641315143680
,,2022-01-03T20:46:41.000Z,,,,,,,[],https://twitter.com/DAMILARE472/status/1478105558477684736
,,2022-01-03T20:46:28.000Z,,,,,,,[],https://twitter.com/Unknown_Nerve/status/1478105501812641800
,,2022-01-03T20:46:13.000Z,,,🍹,,,,['https://pbs.twimg.com/ad_img/1340348978932699137/B435vVXa?format=jpg&name=small'],https://twitter.com/DeluxeLuigi_/status/1478105439627661313
,,2022-01-03T20:45:37.000Z,,,,,,,[],https://twitter.com/ZardyPumpkin/status/1478105288297394176
,,2022-01-03T20:45:30.000Z,,,🤔 🤣,,,,[],https://twitter.com/VENGYNCE/status/1478105260346380288
,,2022-01-03T20:45:27.000Z,,"GIF
ALT
1",,,,1,['https://pbs.twimg.com/tweet_video_thumb/FINI4bIXwAkp41j.jpg'],https://twitter.com/SuperCr4sh/status/1478105247318953984
Herb,@bliles14,2022-01-03T20:44:52.000Z,"Herb
@bliles14
·
4 Jan 2022","Ice cold Pepsi hits the spot every time!!
3",,,,3,[],https://twitter.com/bliles14/status/1478105101998997506
レク シ Lexi ϴΔ,@Viiinex,2022-01-03T20:43:48.000Z,"レク シ Lexi ϴΔ
@Viiinex
·
4 Jan 2022","My Pepsi bottle makes weird sounds. I triple checked it and the sounds comes from the Pepsi, it’s like a boiling sound",,,,,[],https://twitter.com/Viiinex/status/1478104832707813376
Rough Drafts,@Rough___Drafts,2022-01-03T20:43:17.000Z,"Rough Drafts
@Rough___Drafts
·
4 Jan 2022","Replying to 
@ArtvisionNFT
they come in take all the money and leave ; see pepsi and nike
1",,,,1,[],https://twitter.com/Rough___Drafts/status/1478104702474588163
Simms2Bavaro,@BlueCrew4ever,2022-01-03T20:42:55.000Z,"Simms2Bavaro
@BlueCrew4ever
·
4 Jan 2022","Yeah but we got a Medium Pepsi. Thanks John. Your're the best and have the loyal/paying Fans backs. SMH. #NFL 
@Giants
 @nypostsports
 @CarlBanksGIII
 @GiantInsider
 @LicensePlateGuy
 @JustinPenik
 @TalkinGiants
 #NYG #GiantsPride
Giants Videos
@SNYGiants
·
3 Jan 2022
The Giants are tied with the Jets for the worst record in the NFL over the last 5 seasons.
1",,,,1,"['https://pbs.twimg.com/profile_images/1142185576407416838/esu98Mr7_mini.png', 'https://pbs.twimg.com/media/FIMCBGRXoAAKLJU?format=jpg&name=small']",https://twitter.com/BlueCrew4ever/status/1478104608673308679
NationBot (NSFW DNI),@NationBot1,2022-01-03T20:42:47.000Z,"NationBot (NSFW DNI)
@NationBot1
·
4 Jan 2022",,,,,,[],https://twitter.com/NationBot1/status/1478104574938411010
,,2022-01-03T20:42:37.000Z,,,,,,,[],https://twitter.com/bfletch__/status/1478104532919988225
,,2022-01-03T20:41:57.000Z,,,,,,,[],https://twitter.com/Westpoi24838951/status/1478104368230633474
,,2022-01-03T20:40:59.000Z,,,,,,,[],https://twitter.com/robotmae3000/status/1478104124784734209
,,2022-01-03T20:40:49.000Z,,,,,,,['https://pbs.twimg.com/card_img/1617387491027476481/OFZT5DAa?format=jpg&name=360x360'],https://twitter.com/KhalilTea/status/1478104080069316612
,,2022-01-03T20:40:33.000Z,,,💯,,,,"['https://pbs.twimg.com/profile_images/1359780229624057859/mzGnBrKW_mini.jpg', 'https://pbs.twimg.com/media/FGANhQrWUAQlkOu?format=jpg&name=small']",https://twitter.com/edsonnashpink/status/1478104014432743424
,,2022-01-03T20:39:44.000Z,,,,,,,[],https://twitter.com/SeanSamuelONeil/status/1478103806693027841
,,2022-01-03T20:39:43.000Z,,,,,,,[],https://twitter.com/ughtiger/status/1478103804558163969
,,2022-01-03T20:38:00.000Z,,,😂,,,,[],https://twitter.com/_GabbyDee/status/1478103372012130306
,,2022-01-03T20:37:36.000Z,,,,,,,[],https://twitter.com/Tony_Bruneau/status/1478103272728707075
,,2022-01-03T20:42:55.000Z,,,,,,,"['https://pbs.twimg.com/profile_images/1142185576407416838/esu98Mr7_mini.png', 'https://pbs.twimg.com/media/FIMCBGRXoAAKLJU?format=jpg&name=small']",https://twitter.com/BlueCrew4ever/status/1478104608673308679
,,2022-01-03T20:42:47.000Z,,,,,,,[],https://twitter.com/NationBot1/status/1478104574938411010
Hype (Woah)man.,@_GabbyDee,2022-01-03T20:38:00.000Z,"Hype (Woah)man.
@_GabbyDee
·
4 Jan 2022",Nigga said the period and time…..I really was awful back then though. I always had that and a Pepsi ,😂,,,,[],https://twitter.com/_GabbyDee/status/1478103372012130306
Tony Bruneau,@Tony_Bruneau,2022-01-03T20:37:36.000Z,"Tony Bruneau
@Tony_Bruneau
·
4 Jan 2022","Replying to 
@24thminute
That’s the first time we have a major disagreement Dwayne, I for one much prefer Diet Coke. If I have to choose between Diet Pepsi and water, I’ll choose the water.
2
1",,2,,1,[],https://twitter.com/Tony_Bruneau/status/1478103272728707075
2020 Hindsight,@2020_Hindsight_,2022-01-03T20:36:50.000Z,"2020 Hindsight
@2020_Hindsight_
·
4 Jan 2022","Replying to 
@NYJ_Matt
 and 
@TMKSESPN
Pepsi needs to put it to a vote this week. Who really won the Jets-Bucs game in Week 17? Let Twitter decide. It would be the right and fair thing to do.
2",,,,2,[],https://twitter.com/2020_Hindsight_/status/1478103079979524105
Nazih Fares #GDC2023,@nazihfares,2022-01-03T20:36:49.000Z,"Nazih Fares #GDC2023
@nazihfares
·
4 Jan 2022","Pepsi Cola: ""The healthy and tasty drink""
1
3",🔜,1,,3,['https://pbs.twimg.com/media/FING6aBXwAYMGyL?format=jpg&name=900x900'],https://twitter.com/nazihfares/status/1478103074300379140
washie,@himbo_depot,2022-01-03T20:35:37.000Z,"washie
@himbo_depot
·
4 Jan 2022","like two months after having covid and coke/pepsi/sprite still taste like chemicals
1",,,,1,[],https://twitter.com/himbo_depot/status/1478102770863382528
Le N 𓂺,@TwittosNewgate,2022-01-03T20:34:17.000Z,"Le N 𓂺
@TwittosNewgate
·
4 Jan 2022",,,,,,[],https://twitter.com/TwittosNewgate/status/1478102435394686984
,,2022-01-03T20:34:11.000Z,,,,,,,[],https://twitter.com/Starmanz3/status/1478102412204335114
,,2022-01-03T20:33:47.000Z,,,,,,,[],https://twitter.com/ChefVictor_lit/status/1478102310777720839
,,2022-01-03T20:32:46.000Z,,,🖖,,,,[],https://twitter.com/Kevin_Church/status/1478102054312706048
,,2022-01-03T20:32:08.000Z,,,,,,,[],https://twitter.com/ACTUALLYBINDL/status/1478101896900624388
,,2022-01-03T20:32:03.000Z,,,,,,,[],https://twitter.com/AnastasiaKhra10/status/1478101875320930314
,,2022-01-03T20:31:53.000Z,,,,,,,[],https://twitter.com/blazyyzz/status/1478101833088442368
,,2022-01-03T20:30:57.000Z,,,,,,,[],https://twitter.com/TwittosNewgate/status/1478101599285305354
,,2022-01-03T20:30:21.000Z,,,,,,,[],https://twitter.com/citytilidiecom/status/1478101449192128513
,,2022-01-03T20:30:00.000Z,,,❤,,,,[],https://twitter.com/rachelhudson84/status/1478101359962562566
,,2022-01-03T20:29:38.000Z,,,,,,,[],https://twitter.com/Reaperr5_0/status/1478101266115006466
,,2022-01-03T20:29:21.000Z,,,,,,,[],https://twitter.com/fragru67/status/1478101194077884418
,,2022-01-03T20:28:52.000Z,,,,,,,[],https://twitter.com/ValkayrianInds/status/1478101072216395776
,,2022-01-03T20:28:49.000Z,,,🤝,,,,[],https://twitter.com/SuperCr4sh/status/1478101060812218368
,,2022-01-03T20:26:57.000Z,,,,,,,[],https://twitter.com/rdu204/status/1478100591440285697
,,2022-01-03T20:25:55.000Z,,,🔥 🔥 😈,,,,[],https://twitter.com/SuperCr4sh/status/1478100332643237889
,,2022-01-03T20:25:47.000Z,,,,,,,[],https://twitter.com/RoPhotoGuy/status/1478100296576475147
,,2022-01-03T20:24:52.000Z,,,,,,,[],https://twitter.com/ArothArklaw/status/1478100066414080006
,,2022-01-03T20:23:46.000Z,,,💪,,,,[],https://twitter.com/SuperCr4sh/status/1478099790948970496
,,2022-01-03T20:23:34.000Z,,,😷,,,,[],https://twitter.com/Codlalol/status/1478099740969611270
,,2022-01-03T20:23:12.000Z,,,,,,,[],https://twitter.com/TomDorr_87/status/1478099647877066759
,,2022-01-03T20:21:28.000Z,,"Movie theatres should really advertise whether they have Coke or Pepsi so you don't commit to a theatre before you find it out.
1",,1,,,[],https://twitter.com/BethanyatWork/status/1478099210364928015
Dave Lloyd,@carefree1981,2022-01-03T20:21:28.000Z,"Dave Lloyd
@carefree1981
·
4 Jan 2022","Replying to 
@Cathintheattic1
Oooo I’m on the same restrictions, but with Pepsi Max",,,,,[],https://twitter.com/carefree1981/status/1478099210121752588
The Webflow Guy,@iamDavemarz,2022-01-03T20:20:08.000Z,"The Webflow Guy
@iamDavemarz
·
4 Jan 2022","Omo, people are wild outside oo..

A lady approached me to buy her food, she was hungry and shii. 

I dey try buy this one food, e dey ask for soft drink, say weda make she open pepsi dey drink??..

Omoooooo... ..
2
4",💙 😂 😂 😂 😂 😂 😂,2,,4,[],https://twitter.com/iamDavemarz/status/1478098875072323586
The Sociologist's Dojo,@ThesociologistS,2022-01-03T20:20:05.000Z,"The Sociologist's Dojo
@ThesociologistS
·
4 Jan 2022","Replying to 
@Dr_C_Thompson
If the pepsi milk people are to be believed.
1",,,,1,[],https://twitter.com/ThesociologistS/status/1478098865437900801
Billsfisherhockeymisser,@eyesinthesky77,2022-01-03T20:19:24.000Z,"Billsfisherhockeymisser
@eyesinthesky77
·
4 Jan 2022","Replying to 
@BrotherBill716
Just keep it up along with all the pepsi and Bills stuff
1",,,,1,[],https://twitter.com/eyesinthesky77/status/1478098691101970432
mayyq,@mayyqatamii,2022-01-03T20:18:01.000Z,"mayyq
@mayyqatamii
·
4 Jan 2022",i finished my diet pepsi im gonna cry,,,,,[],https://twitter.com/mayyqatamii/status/1478098343645663237
Literallyahuman,@Literallyahuman,2022-01-03T20:17:41.000Z,"Literallyahuman
@Literallyahuman
·
4 Jan 2022","Replying to 
@Pepsi_the_Cutie
2018 Human was whole nother being the edge was unreal
3
1",,3,,1,[],https://twitter.com/Literallyahuman/status/1478098258958368775
Anthony DiTore,@ADiTore1771,2022-01-03T20:17:13.000Z,"Anthony DiTore
@ADiTore1771
·
4 Jan 2022","The best. He’s the reason I waited for and finally bought my Pepsi GMT in 2007. 
@TSM
Jack Carr
@JackCarrUSA
·
4 Jan 2022
Bringing in the first Monday of 2022 with the final scene of my favorite episode of Magnum – “Did You See the Sunrise?” It remains what I think is the most powerful ending in television history. 
•
If you read closely, you might find a Magnum reference or two in my novels.",,,,,"['https://pbs.twimg.com/profile_images/1559198838514237440/u6qFNewc_mini.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/1478052503929307136/pu/img/WQARFEXssQH6S-Kj.jpg']",https://twitter.com/ADiTore1771/status/1478098141463433220
,,2022-01-03T20:17:02.000Z,,,,,,,[],https://twitter.com/tcarter_31/status/1478098095967723520
,,2022-01-03T20:16:45.000Z,,,,,,,[],https://twitter.com/john_gerzema77/status/1478098025021063172
,,2022-01-03T20:14:01.000Z,,,☣,,,,[],https://twitter.com/carboncompanies/status/1478097335003484160
,,2022-01-03T20:07:29.000Z,,,,,,,[],https://twitter.com/24thminute/status/1478095693629771787
,,2022-01-03T20:07:15.000Z,,,,,,,['https://pbs.twimg.com/media/FINAIShXIAoZHUN?format=jpg&name=900x900'],https://twitter.com/wyosigma1914/status/1478095632514617353
,,2022-01-03T20:07:12.000Z,,,🐋,,,,[],https://twitter.com/WhalepoolCalls/status/1478095620489584656
,,2022-01-03T20:06:19.000Z,,,,,,,[],https://twitter.com/ff14_alphi/status/1478095398015143938
,,2022-01-03T20:06:11.000Z,,,💓 💓,,,,[],https://twitter.com/ashleyliliann/status/1478095365551255555
,,2022-01-03T20:04:32.000Z,,,,,,,[],https://twitter.com/ff14_alphi/status/1478094950726131716
,,2022-01-03T20:04:01.000Z,,,😷,,,,[],https://twitter.com/carboncompanies/status/1478094822086828032
,,2022-01-03T20:03:55.000Z,,,,,,,['https://pbs.twimg.com/ext_tw_video_thumb/1478093371927416835/pu/img/moA9En7bK2eSUco-.jpg'],https://twitter.com/man_vhs/status/1478094793318318080
,,2022-01-03T20:03:28.000Z,,,,,,,[],https://twitter.com/official_pingo/status/1478094679870689289
,,2022-01-03T20:02:09.000Z,,,,,,,[],https://twitter.com/SpiderZSonic1/status/1478094349518848002
,,2022-01-03T20:01:07.000Z,,,,,,,[],https://twitter.com/robotmae3000/status/1478094090319187969
,,2022-01-03T20:00:52.000Z,,,🤔,,,,[],https://twitter.com/mollyrules/status/1478094028675579904
,,2022-01-03T20:00:49.000Z,,,,,,,[],https://twitter.com/guhlo/status/1478094015476076544
,,2022-01-03T19:59:14.000Z,,,,,,,[],https://twitter.com/mikecooke2008/status/1478093615423500295
,,2022-01-03T19:59:13.000Z,,,🤣,,,,[],https://twitter.com/kevin6234/status/1478093610348331011
,,2022-01-03T19:56:03.000Z,,"Irn-Bru Extra  and Diet Pepsi on the other side (out of the picture 
1
2",😂 🤣 😂,1,,2,[],https://twitter.com/lainnycolinrfc/status/1478092815792054274
siggy,@iamfuckedghost,2022-01-03T19:55:08.000Z,"siggy
@iamfuckedghost
·
4 Jan 2022","Listinha de comfy coisas pra mim 

Comfy food: pizza
Comfy drink: pepsi/coca
Comfy clothes: camiseta 3x maior que eu
Comfy film: as vantagens de ser invisível / escritores da libertadores
Comfy celeb: yungblud
Comfy song: shut up and dance / n me sinto mal mais
Comfy ?: b99
vitao todo fudido
@queimadeigreja
·
3 Jan 2022
Listinha de comfy coisas pra mim 

Comfy food: brownie
Comfy drink: chocolate quente
Comfy clothes: calça moletom que uso de pijama
Comfy film: senhor dos aneis e trilogia prequel star wars
Comfy celeb: frank iero
Comfy song: across the universe (beatles
Comfy ? : final fantasy 7 twitter.com/CallMeEdw/stat…
2",,,,2,['https://pbs.twimg.com/profile_images/1597510241981239298/YkSdkJM3_mini.jpg'],https://twitter.com/iamfuckedghost/status/1478092584404795395
BRILEY,@brileyripley,2022-01-03T19:55:08.000Z,"BRILEY
@brileyripley
·
4 Jan 2022","okay so i used to have a pretty bad addiction to pepsi.. i just took a sip of one and almost threw up.. how?? that’s straight chemicals?? 
2
1",⚡ ⚡ 😖,2,,1,[],https://twitter.com/brileyripley/status/1478092583205281793
adaigbo,@uchenwakile,2022-01-03T19:52:12.000Z,"adaigbo
@uchenwakile
·
4 Jan 2022","Replying to 
@Ariellelmt
 @bon_abhijeet
  and 2 others
It was an accident. He didn’t burn his hair on purpose for Pepsi.
1",,,,1,[],https://twitter.com/uchenwakile/status/1478091847776063501
Jota,@UTD_Jota,2022-01-03T19:52:04.000Z,"Jota
@UTD_Jota
·
4 Jan 2022","Replying to 
@_lxfcb
, 
@_alveslh
 and 
@eusoumilhor
Warra ligue one goal for Pepsi
1",⚡,,,1,[],https://twitter.com/UTD_Jota/status/1478091814641057796
Nancy D,@Nvdlr84,2022-01-03T19:51:44.000Z,"Nancy D
@Nvdlr84
·
4 Jan 2022","I would take 
@Munoz165
 ! Would be so much fun !! 
@pepsi
 #sidelinepasses #pepsihalftime #sweepstakes",,,,,[],https://twitter.com/Nvdlr84/status/1478091728632434688
,@wcndrlust,2022-01-03T19:51:42.000Z,"@wcndrlust
·
4 Jan 2022","Replying to 
@noorz2005
coke is actually vile pepsi clear",💫,,,,[],https://twitter.com/wcndrlust/status/1478091721602969603
official_pingo,@official_pingo,2022-01-03T19:50:21.000Z,"official_pingo
@official_pingo
·
4 Jan 2022",,🤡 🤡,,,,[],https://twitter.com/official_pingo/status/1478091379763036161
,,2022-01-03T19:50:02.000Z,,,,,,,[],https://twitter.com/AshValeCommuter/status/1478091300113166338
,,2022-01-03T19:49:44.000Z,,,,,,,['https://pbs.twimg.com/card_img/1619380688335028224/s8WuCVg6?format=jpg&name=small'],https://twitter.com/CabotAnalysts/status/1478091225936941060
,,2022-01-03T19:49:39.000Z,,,,,,,['https://pbs.twimg.com/media/FIM8HdRWYAU6Irg?format=jpg&name=small'],https://twitter.com/easpin/status/1478091206601195521
,,2022-01-03T19:48:36.000Z,,,😊 🙂,,,,[],https://twitter.com/AndipheO/status/1478090942330859520
,,2022-01-03T19:55:08.000Z,,,,,,,['https://pbs.twimg.com/profile_images/1597510241981239298/YkSdkJM3_mini.jpg'],https://twitter.com/iamfuckedghost/status/1478092584404795395
,,2022-01-03T19:55:08.000Z,,,⚡ ⚡ 😖,,,,[],https://twitter.com/brileyripley/status/1478092583205281793
,,2022-01-03T19:52:12.000Z,,,,,,,[],https://twitter.com/uchenwakile/status/1478091847776063501
,,2022-01-03T19:52:04.000Z,,,⚡,,,,[],https://twitter.com/UTD_Jota/status/1478091814641057796
,,2022-01-03T19:51:44.000Z,,,,,,,[],https://twitter.com/Nvdlr84/status/1478091728632434688
,,2022-01-03T19:51:42.000Z,,,💫,,,,[],https://twitter.com/wcndrlust/status/1478091721602969603
,,2022-01-03T19:50:21.000Z,,,🤡 🤡,,,,[],https://twitter.com/official_pingo/status/1478091379763036161
@Andiphe_Mbebe,@Andiphe_Mbebe,2022-01-03T19:48:36.000Z,"@Andiphe_Mbebe
@AndipheO
·
4 Jan 2022","Replying to 
@Pepsi_SA
#Pepsichangeyourworld this year if you can just let slide in your DMS my dreams could be come a reality literally been asking the entire 2021 
1",😊 🙂,,,1,[],https://twitter.com/AndipheO/status/1478090942330859520
official_pingo,@official_pingo,2022-01-03T19:47:47.000Z,"official_pingo
@official_pingo
·
4 Jan 2022",warra champions league for pionel pepsi,,,,,[],https://twitter.com/official_pingo/status/1478090735446540292
Stair♡,@JustnAlastair,2022-01-03T19:47:10.000Z,"Stair♡
@JustnAlastair
·
4 Jan 2022","Replying to 
@alex_aleksizz
No. I now have pepsi max
1
1",,1,,1,[],https://twitter.com/JustnAlastair/status/1478090578139222018
L.A. LaFlare,@Simplyy_NECOLEE,2022-01-03T19:45:18.000Z,"L.A. LaFlare
@Simplyy_NECOLEE
·
4 Jan 2022","I be needing a Pepsi 
@publicWILD
·
3 Jan 2022
After my showers I always bust down a bottle of water. I be feeling so refreshed",💫 😭 😩,,,,['https://pbs.twimg.com/profile_images/1581300350946086913/Ujup17Iv_mini.jpg'],https://twitter.com/Simplyy_NECOLEE/status/1478090111778754562
official_pingo,@official_pingo,2022-01-03T19:45:08.000Z,"official_pingo
@official_pingo
·
4 Jan 2022",warra goal for pepsi in farmers league,,,,,[],https://twitter.com/official_pingo/status/1478090067931508736
official_pingo,@official_pingo,2022-01-03T19:43:28.000Z,"official_pingo
@official_pingo
·
4 Jan 2022","pepsi feeling dangerous in farmers league, 1 goal in 11games, less than 0.1 goal per match 
1",😂 😂 😂 😂,,,1,[],https://twitter.com/official_pingo/status/1478089650166243334
Anthony Taveras | #FireElonMusk,@NostalgiaNerd05,2022-01-03T19:42:20.000Z,"Anthony Taveras | #FireElonMusk
@NostalgiaNerd05
·
4 Jan 2022","Replying to 
@knux_pepsi
Who ever did it deserves a job at Pixar",,,,,[],https://twitter.com/NostalgiaNerd05/status/1478089361958883337
RC Maxfield,@RCMB323,2022-01-03T19:41:53.000Z,"RC Maxfield
@RCMB323
·
4 Jan 2022","Replying to 
@MarshallGreen_
More of a Pepsi or Coke guy huh? That’s understandable
1
1",,1,,1,[],https://twitter.com/RCMB323/status/1478089248725106689
✘ KIP ✘,@kippiix_,2022-01-03T19:41:51.000Z,"✘ KIP ✘
@kippiix_
·
4 Jan 2022",omgmgn we read frankenstein a while ago !!,,,,,[],https://twitter.com/kippiix_/status/1478089240252755968
,,2022-01-03T19:41:08.000Z,,,📈,,,,"['https://pbs.twimg.com/media/FIM6KipVkAAxToz?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FIM6KipVIAA6yYU?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FIM6KiqVEAEVZpS?format=jpg&name=360x360']",https://twitter.com/quinnjmiller/status/1478089060455354368
,,2022-01-03T19:41:01.000Z,,,😁 😁 😁,,,,[],https://twitter.com/JoniLoveVWBugs/status/1478089033179971588
,,2022-01-03T19:40:10.000Z,,,,,,,[],https://twitter.com/bgood901/status/1478088820352602116
,,2022-01-03T19:39:10.000Z,,,,,,,[],https://twitter.com/debbiethetexan/status/1478088567016591370
,,2022-01-03T19:38:19.000Z,,,✨ 💖 🙈,,,,[],https://twitter.com/BeaVTCH/status/1478088352482021376
,,2022-01-03T19:38:01.000Z,,,,,,,[],https://twitter.com/freeboobpics/status/1478088276544212992
,,2022-01-03T19:37:25.000Z,,,,,,,[],https://twitter.com/H1B4NNY/status/1478088127566725131
,,2022-01-03T19:45:18.000Z,,,💫 😭 😩,,,,['https://pbs.twimg.com/profile_images/1581300350946086913/Ujup17Iv_mini.jpg'],https://twitter.com/Simplyy_NECOLEE/status/1478090111778754562
,,2022-01-03T19:45:08.000Z,,,,,,,[],https://twitter.com/official_pingo/status/1478090067931508736
,,2022-01-03T19:43:28.000Z,,,😂 😂 😂 😂,,,,[],https://twitter.com/official_pingo/status/1478089650166243334
,,2022-01-03T19:42:20.000Z,,,,,,,[],https://twitter.com/NostalgiaNerd05/status/1478089361958883337
,,2022-01-03T19:41:53.000Z,,,,,,,[],https://twitter.com/RCMB323/status/1478089248725106689
,,2022-01-03T19:41:51.000Z,,,,,,,[],https://twitter.com/kippiix_/status/1478089240252755968
,,2022-01-03T19:38:01.000Z,,"still not over the fact bully fucking broke the light in the games room 

it's okay hell go out if business if we aren't there spending 30 quid a night on the pool table

let alone the money on pepsi and j20
1",,1,,,[],https://twitter.com/freeboobpics/status/1478088276544212992
Luca ★,@H1B4NNY,2022-01-03T19:37:25.000Z,"Luca ★
@H1B4NNY
·
4 Jan 2022","I'm in love with everybody
Everyone in California
I'm in love with Sarasoda
Drinkin' lots of Pepsi Cola
1
1",,,1,1,[],https://twitter.com/H1B4NNY/status/1478088127566725131
Suzanne,@SuzM14,2022-01-03T19:36:02.000Z,"Suzanne
@SuzM14
·
4 Jan 2022","@pepsi
 #sidelinepasses #pepsihalftime #sweepstakes I'd  my friend 
@KeeYoga1",,,,,[],https://twitter.com/SuzM14/status/1478087777007050754
Chris.,@XtianGrey_92,2022-01-03T19:35:50.000Z,"Chris.
@XtianGrey_92
·
4 Jan 2022","I remember the first day I arrived lagos, I was standing on the line to board the BRT bus, one lady walked up to me and pleaded I should give her money to buy a ticket that she's broke, immediately I opened my wallet and gave her money, right thier she bought gala and Pepsi and
8
2
11",,8,2,11,[],https://twitter.com/XtianGrey_92/status/1478087728709447683
