UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
no GStar but i’m RAW!,@nesedotcom,2022-01-30T22:51:00.000Z,"no GStar but i’m RAW!
@nesedotcom
·
31 Jan 2022","Replying to 
@ninothebrat
mcdonald’s and 2 hrs ",😂,,,,[],https://twitter.com/nesedotcom/status/1487921316405600268
Laura Lawrence,@LBoogie1919,2022-01-30T22:50:58.000Z,"Laura Lawrence
@LBoogie1919
·
31 Jan 2022","Replying to 
@Chimera_UA
, 
@LoneWolf633
 and 
@McDonalds
Where do you live?
1
2",,1,,2,[],https://twitter.com/LBoogie1919/status/1487921307186614272
Tammy Why Not,@CatOnTheFridge,2022-01-30T22:50:40.000Z,"Tammy Why Not
@CatOnTheFridge
·
31 Jan 2022","Replying to 
@DempMcgee
You know, McDonald’s is good in a pinch.",,,,,[],https://twitter.com/CatOnTheFridge/status/1487921229872787460
𝓚𝓻𝓲𝓼𝓼𝔂,@iicycoldhearts,2022-01-30T22:50:28.000Z,"𝓚𝓻𝓲𝓼𝓼𝔂
@iicycoldhearts
·
31 Jan 2022",Everyday after work I buying McDonald’s,🐝 🥀 🍂 🍃 🥀 🐝,,,,[],https://twitter.com/iicycoldhearts/status/1487921180002734086
Connor Finley,@connorfinley1,2022-01-30T22:50:22.000Z,"Connor Finley
@connorfinley1
·
31 Jan 2022","@McDonalds
 what a proud day for me today
2",,,,2,['https://pbs.twimg.com/media/FKYoZxRXwAAX4wS?format=jpg&name=small'],https://twitter.com/connorfinley1/status/1487921154383912964
Gregor Plax,@GregorPlaxs,2022-01-30T22:50:09.000Z,"Gregor Plax
@GregorPlaxs
·
31 Jan 2022","Replying to 
@GregorPlaxs
, 
@CoopsieDazy
 and 
@RMillennielle
If you understand all this and still scream “price gouging” go eat McDonald’s for $20 and feel like crap.
1",,1,,,[],https://twitter.com/GregorPlaxs/status/1487921100571000833
Lady Marzby,@Marzby_Luvz,2022-01-30T22:50:03.000Z,"Lady Marzby
@Marzby_Luvz
·
31 Jan 2022","Replying to 
@Mark_Crypto_off
 @BSCGrimaceCoin
  and 2 others
Imagine... not only a side of fries with that 

But a side of  
@BSCGrimaceCoin
@McDonalds
 and 
@elonmusk
 IYKYK
THEY KNOW

https://avedex.cc/token
https://grimacecoinofficial.com
https://t.me/Grimace_coin_official…
https://linktr.ee/GrimaceCoinBsc
#McDonaldsHacks
#BSCGrimaceCoin
1
6",💕 🍟 😉,,1,6,['https://pbs.twimg.com/media/FKRou7tWUAETr2A?format=jpg&name=900x900'],https://twitter.com/Marzby_Luvz/status/1487921077024182276
tae ❀,@fucktaegan,2022-01-30T22:49:57.000Z,"tae ❀
@fucktaegan
·
31 Jan 2022","what if mcdonald’s served a mcdegenerate for breakfast & it’s just an iced coffee with a cigarette
1
26",,1,,26,[],https://twitter.com/fucktaegan/status/1487921051182972930
britt,@pixiepines_,2022-01-30T22:49:53.000Z,"britt
@pixiepines_
·
31 Jan 2022","me: ""i don't eat beef""

my go to mcdonald's order being a big mac meal 
3",🍓,,,3,[],https://twitter.com/pixiepines_/status/1487921035215319040
aprillawati subagio,@aprillawati_,2022-01-30T22:49:49.000Z,"aprillawati subagio
@aprillawati_
·
31 Jan 2022","Resep Apple Pie Ala McDonald&rsquo;s Versi Chef Devina Hermawan
jember.jatimnetwork.com
Resep Apple Pie Ala McDonald’s Versi Chef Devina Hermawan - Jember Network
Chef Devina Hermawan kembali memberikan resep yaitu apple pie ala McDonald's. apple pie ternyata bisa dibuat dengan menggunakan bahan lokal",,,,,[],https://twitter.com/aprillawati_/status/1487921016903200769
VickiDoll,@vickidoll90,2022-01-30T22:49:43.000Z,"VickiDoll
@vickidoll90
·
31 Jan 2022","Replying to 
@Dahlee__
 and 
@McDonalds
I used to love those",💗 💜 💙,,,,[],https://twitter.com/vickidoll90/status/1487920993884639233
Magoo,@Magoo72810763,2022-01-30T22:49:34.000Z,"Magoo
@Magoo72810763
·
31 Jan 2022","Just like when I went to McDonald's one day I said what the hell happened to the Burger they shrunk then you go to taco Bell and they put maybe a tablespoon of meat and fill the rest with lettuce 
GIF",🤦 🤷 🤣 🤣,,,,['https://pbs.twimg.com/tweet_video_thumb/FKYoNY2UcAEcK6l.jpg'],https://twitter.com/Magoo72810763/status/1487920953271078913
Dave,@Davidlewis881,2022-01-30T22:49:13.000Z,"Dave
@Davidlewis881
·
31 Jan 2022","Replying to 
@f_p2003
Saw  Nuno Valentie in McDonald's, said Mcfadden's weird ass hair do made him barf",,,,,[],https://twitter.com/Davidlewis881/status/1487920866834984960
𝐀. 𝐄𝐒𝐐𝐔𝐈𝐕𝐄𝐋,@azuleesquivel,2022-01-30T22:49:09.000Z,"𝐀. 𝐄𝐒𝐐𝐔𝐈𝐕𝐄𝐋
@azuleesquivel
·
31 Jan 2022","why is the mcdonald’s ice cream machine always broken 
1",😐,,,1,[],https://twitter.com/azuleesquivel/status/1487920851911528448
A̶͗̐͗̏̌̌͊̆wz(CR:Seventh chapter of Umineko),@awz2142,2022-01-30T22:48:57.000Z,"A̶͗̐͗̏̌̌͊̆wz(CR:Seventh chapter of Umineko)
@awz2142
·
31 Jan 2022","Replying to 
@floatingaxedrop
Chuunige fans make huge essays about their VNs while Subahibi fans make edits of the characters going to McDonald's
And that's why the latter is better.
1
1",🔞,1,,1,[],https://twitter.com/awz2142/status/1487920801185767430
Solla Sölva,@sollasolva,2022-01-30T22:48:54.000Z,"Solla Sölva
@sollasolva
·
31 Jan 2022","There’s no McDonald’s on this tiny island, but for the sake of the meme… here:
5
2
26",,5,2,26,['https://pbs.twimg.com/media/FKYoEalXoAQ9zdM?format=jpg&name=small'],https://twitter.com/sollasolva/status/1487920789001314306
Jolly Old Stank D*ck,@yung_al_bundy,2022-01-30T22:48:37.000Z,"Jolly Old Stank D*ck
@yung_al_bundy
·
31 Jan 2022","@ChurchsChicken
 apple pies >>>>> McDonald’s apple pies
1
1",🎄,1,,1,[],https://twitter.com/yung_al_bundy/status/1487920716431257601
Dali’s Personal Account,@Dahlee__,2022-01-30T22:48:30.000Z,"Dali’s Personal Account
@Dahlee__
·
31 Jan 2022","Am I the only one who misses snack wraps from 
@McDonalds
 3
5",😭 🙏,3,,5,[],https://twitter.com/Dahlee__/status/1487920686672797696
Renegadeprof,@BammeisterProf,2022-01-30T22:47:56.000Z,"Renegadeprof
@BammeisterProf
·
31 Jan 2022","Replying to 
@NoContextBrits
I once met Russell Howard outside McDonald's and he was an absolute Legend! He thanked me for being a fan, took a picture with me and shook my hand. He's the nicest celebrity I have met. 
38",🔴 ⚪ 😄,,,38,[],https://twitter.com/BammeisterProf/status/1487920544305582084
Hannah,@han_uhh_,2022-01-30T22:47:53.000Z,"Hannah
@han_uhh_
·
31 Jan 2022","Replying to 
@TheCarrieStiles
 and 
@McDonalds
Cold?
1",✨,1,,,[],https://twitter.com/han_uhh_/status/1487920531638738947
Kathryn R Burton,@KathrynRBurton,2022-01-30T22:47:15.000Z,"Kathryn R Burton
@KathrynRBurton
·
31 Jan 2022","In a real champion parental teaching moment, we had the boys listen to an 
@npr
 piece on why the 
@McDonalds
 soft serve ice cream machine is always broken. Business study 101. #McDonalds #softserve #fixit
7",,,,7,[],https://twitter.com/KathrynRBurton/status/1487920370581712896
NorCal NAHK!,@NAHKfps,2022-01-30T22:46:56.000Z,"NorCal NAHK!
@NAHKfps
·
31 Jan 2022","Replying to 
@SoupyFPS
You gonna fuck around and end up castrated messing with McDonald’s sprite
1",,,,1,[],https://twitter.com/NAHKfps/status/1487920292970303497
Todd Murray,@toddmurraymusic,2022-01-30T22:46:51.000Z,"Todd Murray
@toddmurraymusic
·
31 Jan 2022","Replying to 
@GeneWScott
 and 
@Acosta
McDonald’s has 20 times the consumers than Red Lobster, but we both know which is the better meal.",,,,,[],https://twitter.com/toddmurraymusic/status/1487920269129887747
Joshua Davis,@byJoshuaDavis,2022-01-30T22:46:49.000Z,"Joshua Davis
@byJoshuaDavis
·
31 Jan 2022","Replying to 
@JillWohlner
I mean most chain places are gross, at least for ethnic food. But I will die on the hill that McDonald’s has some of the tastiest food of any restaurant.
1",,,,1,[],https://twitter.com/byJoshuaDavis/status/1487920260741218306
Theresa Williamson,@Theresa63094713,2022-01-30T22:46:35.000Z,"Theresa Williamson
@Theresa63094713
·
31 Jan 2022","McDonald's Fans Shocked to Discover How Their Onions Are Made - 'How Did I Not Know This?'
newsweek.com
McDonald's Fans Shocked to Discover How Their Onions Are Made
""Of all the fast food exposé videos this one crossed the line for me,"" one viewer wrote.",,,,,['https://pbs.twimg.com/card_img/1619763972202266628/1ZENM4lw?format=jpg&name=small'],https://twitter.com/Theresa63094713/status/1487920205212889090
julissa,@julissaaa222,2022-01-30T22:46:33.000Z,"julissa
@julissaaa222
·
31 Jan 2022","I want McDonald’s 
1
1",‼ ‼ ‼,1,,1,[],https://twitter.com/julissaaa222/status/1487920194664108035
Citlaly DeLaGarza,@CitlalyDeLaGar1,2022-01-30T22:46:04.000Z,"Citlaly DeLaGarza
@CitlalyDeLaGar1
·
31 Jan 2022","@Wendys
 what’s the best thing at Mc Donald’s",,,,,[],https://twitter.com/CitlalyDeLaGar1/status/1487920075927601157
AH,@Kneejerkmn,2022-01-30T22:45:59.000Z,"AH
@Kneejerkmn
·
31 Jan 2022","Replying to 
@PaulCharchian
10$ value meals at McDonald's. Unreal...",,,,,[],https://twitter.com/Kneejerkmn/status/1487920054817677312
Logan Rhodes,@loganrhodes50,2022-01-30T22:45:51.000Z,"Logan Rhodes
@loganrhodes50
·
31 Jan 2022","Hey 
@McDonalds
 bring back the snack wrap",,,,,[],https://twitter.com/loganrhodes50/status/1487920020235632640
my name,@bbbbb77777Name,2022-01-30T22:45:37.000Z,"my name
@bbbbb77777Name
·
31 Jan 2022","Replying to 
@nypost
back to working the drive thru @ McDonald's  for her !!",,,,,[],https://twitter.com/bbbbb77777Name/status/1487919961435774979
keeeNNYYYYYYUGGGHGGH,@swampthitch,2022-01-30T22:45:25.000Z,"keeeNNYYYYYYUGGGHGGH
@swampthitch
·
31 Jan 2022","Grisha “feeding my kid McDonald’s for the 12th night in a row bc he said he wanted it” Jaeger
1
7",,1,,7,[],https://twitter.com/swampthitch/status/1487919911997517829
tracy,@notchinesefood,2022-01-30T22:44:38.000Z,"tracy
@notchinesefood
·
31 Jan 2022","if i ever sever my arm i’ll just drink mcdonald’s sprite and let it regenerate
1
3",,1,,3,[],https://twitter.com/notchinesefood/status/1487919712956817417
Cody Rose,@codyrose149,2022-01-30T22:44:29.000Z,"Cody Rose
@codyrose149
·
31 Jan 2022","Replying to 
@nickfurlong4
And you run McDonald’s
1",,1,,,[],https://twitter.com/codyrose149/status/1487919677317820417
Takis Spanakopi,@TakisSpanakopi,2022-01-30T22:44:27.000Z,"Takis Spanakopi
@TakisSpanakopi
·
31 Jan 2022","Replying to 
@AltcoinDailyio
Mc Donald's will accept #losercoin in... somewhere!!

.....
@loser_coin
 #okx #BSCGem #ElonMusk
2
4",😎 😎 😎,2,,4,['https://pbs.twimg.com/ext_tw_video_thumb/1487919326388797443/pu/img/DVXfYa_ztFmvo6-B.jpg'],https://twitter.com/TakisSpanakopi/status/1487919668635521027
Queen of Oversleeping & Avoidance,@AutumnMoon013,2022-01-30T22:44:21.000Z,"Queen of Oversleeping & Avoidance
@AutumnMoon013
·
31 Jan 2022","Replying to 
@PhysicslnAction
, 
@McDonaldsUK
 and 
@McDonalds
Justice for the cheese lovers 
2",✨ 🧀,,,2,[],https://twitter.com/AutumnMoon013/status/1487919640898682884
Levi Genes,@Levi_Genes_,2022-01-30T22:44:14.000Z,"Levi Genes
@Levi_Genes_
·
31 Jan 2022","Replying to 
@pali_leb2
McDonald's, bricklayer, dustman, delivery driver (if you can drive), taxi driver, or better still start your own business",,,,,[],https://twitter.com/Levi_Genes_/status/1487919611542654983
Peter Parker,@Thwipping__Webs,2022-01-30T22:44:11.000Z,"Peter Parker
@Thwipping__Webs
·
31 Jan 2022","Replying to 
@WebSpunMJ
“Chicken nuggets it is.”

Peter placed an order to McDonald’s.
1",🔞,1,,,[],https://twitter.com/Thwipping__Webs/status/1487919598469062662
Garry Anderson,@GAnder79,2022-01-30T22:44:06.000Z,"Garry Anderson
@GAnder79
·
31 Jan 2022","@McDonalds
 like getting your money's worth?",,,,,['https://pbs.twimg.com/media/FKYm-SUXIAEb8lH?format=jpg&name=900x900'],https://twitter.com/GAnder79/status/1487919580584591360
LuvIamHer,@luvenia82,2022-01-30T22:44:04.000Z,"LuvIamHer
@luvenia82
·
31 Jan 2022","@McDonaldsCorp
 @McDonalds
 This is y we be mad when y’all stay hollering about ANYTHING ELSE, ANYTHING ELSE, Yessss get our damn order right cause wtf is this, DISRESPECTFULLY",😬 ‼,,,,"['https://pbs.twimg.com/media/FKYm9KTXMAMGWvw?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FKYm9LBWQAQk_u5?format=jpg&name=360x360']",https://twitter.com/luvenia82/status/1487919570031722496
"Brian, son of Mandy",@BrianNazarenus,2022-01-30T22:43:13.000Z,"Brian, son of Mandy
@BrianNazarenus
·
31 Jan 2022","Replying to 
@zephyr1701
 @MucusMucous
  and 45 others
Crikey. U.K. McDonald’s barely serve full stop
1
1",,1,,1,[],https://twitter.com/BrianNazarenus/status/1487919355878797313
MaKenzie Marie,@msmakenziemarie,2022-01-30T22:42:13.000Z,"MaKenzie Marie
@msmakenziemarie
·
31 Jan 2022"," not Taco Bell! McDonald’s
OTL Ricky
@Ricky2Thicky
·
31 Jan 2022
I WANT CHRIS JONES IN A TACO BELL UNIFORM BY MONDAY
1
2",🤣 😭 😭 😭,1,,2,['https://pbs.twimg.com/profile_images/1547626705363222531/-bxxgt3s_mini.jpg'],https://twitter.com/msmakenziemarie/status/1487919106976268298
Sir_Fan,@SirFan11153455,2022-01-30T22:42:12.000Z,"Sir_Fan
@SirFan11153455
·
31 Jan 2022","Replying to 
@McDonalds
Yeah, I just want fries that aren't soggy. :/
Also I have seen several employees in your ""resturants"" not use gloves, but your nuggets are fine tho.
I also believe wendys fries are better even tho I have never tasted their fries, but I think they're good cause of their twitter.
1",,,,1,[],https://twitter.com/SirFan11153455/status/1487919099967680512
"Brian, son of Mandy",@BrianNazarenus,2022-01-30T22:41:41.000Z,"Brian, son of Mandy
@BrianNazarenus
·
31 Jan 2022","Replying to 
@MucusMucous
 @zephyr1701
  and 45 others
It’s bit weird. McDonald’s always an issue
2",,2,,,[],https://twitter.com/BrianNazarenus/status/1487918972767019026
moved,@evelsooya,2022-01-30T22:41:24.000Z,"moved
@evelsooya
·
31 Jan 2022","slightly cold mcdonald’s fries are actually heat
2
2",,2,,2,[],https://twitter.com/evelsooya/status/1487918898066378760
McDonald's,@McDonalds,2022-01-30T22:41:18.000Z,"McDonald's
@McDonalds
·
31 Jan 2022","Replying to 
@RoJoHen
Menu item availability depends on the individual restaurant, Roger! for more info or to locate a store with the item availability near you, visit:
mcdonalds.com
Restaurants Near Me: Nearby McDonald’s Locations | McDonald’s
Find a nearby McDonald’s and get information on restaurant hours, services and more. Our Restaurant Near Me page connects you to a McDonald’s quickly and easily!",,,,,['https://pbs.twimg.com/card_img/1616999847479103489/9AQD-PTE?format=jpg&name=120x120'],https://twitter.com/McDonalds/status/1487918876050526213
McDonald's,@McDonalds,2022-01-30T22:40:56.000Z,"McDonald's
@McDonalds
·
31 Jan 2022","Replying to 
@Pruedence142
you should always get what you ordered! share details here:
mcdonalds.com
Contact Us: What's on Your Mind | McDonald's",,,,,['https://pbs.twimg.com/card_img/1617753354582491136/lSAmYRUw?format=jpg&name=120x120'],https://twitter.com/McDonalds/status/1487918783599726593
Meryem Akchich,@Meryakch,2022-01-30T22:40:52.000Z,"Meryem Akchich
@Meryakch
·
31 Jan 2022","Replying to 
@binance
 and 
@McDonalds
Good ",👍,,,,[],https://twitter.com/Meryakch/status/1487918763777437703
MIKE__O,@thunder2000_,2022-01-30T22:40:35.000Z,"MIKE__O
@thunder2000_
·
31 Jan 2022","Replying to 
@McDonalds
, 
@TomHarnisch
 and 
@Tesla
Don't miss it 
1",🟣 🟣 🟣 🟣,,,1,[],https://twitter.com/thunder2000_/status/1487918693283684356
Has445,@has_445,2022-01-30T22:40:05.000Z,"Has445
@has_445
·
31 Jan 2022","Replying to 
@emmajayne
 and 
@McDonalds
Chicken pp",,,,,[],https://twitter.com/has_445/status/1487918566510899200
zach.,@bummedpunx,2022-01-30T22:40:03.000Z,"zach.
@bummedpunx
·
31 Jan 2022","3 years later since this Iconic Ottawa Downtown McDonald's Moment
The Sopranos Club 103k
@TheSopranosClub
·
30 Jan 2022
This is Janice Soprano, right? 
1
1",🔫 🤌,,1,1,"['https://pbs.twimg.com/profile_images/1567930873881690113/vCZzjUr4_mini.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/1487503080526688257/pu/img/j4oOvEM61oCRolQN.jpg']",https://twitter.com/bummedpunx/status/1487918561431592968
Ish,@Ishmishx,2022-01-30T22:38:39.000Z,"Ish
@Ishmishx
·
31 Jan 2022","Replying to 
@gmoneygushgush
Let’s go to McDonald’s :(
1
1",💕,1,,1,[],https://twitter.com/Ishmishx/status/1487918208183111686
LeonardWashington,@baxterburgundie,2022-01-30T22:37:58.000Z,"LeonardWashington
@baxterburgundie
·
31 Jan 2022","Replying to 
@DB_5trey
Shoot I need video proof, my McDonald’s has that same sign but nobody uses the window lol
1",🐺 🐺,,,1,[],https://twitter.com/baxterburgundie/status/1487918036237623298
larissa rodeo,@icybillz_,2022-01-30T22:37:30.000Z,"larissa rodeo
@icybillz_
·
31 Jan 2022","@McDonalds
 bring back snack wraps and salads",,,,,[],https://twitter.com/icybillz_/status/1487917917278773249
McDonald's,@McDonalds,2022-01-30T22:37:09.000Z,"McDonald's
@McDonalds
·
31 Jan 2022","Replying to 
@has_445
we'd like to hear more about your thoughts! share your experience here:
mcdonalds.com
Contact Us: What's on Your Mind | McDonald's",,,,,['https://pbs.twimg.com/card_img/1617753354582491136/lSAmYRUw?format=jpg&name=120x120'],https://twitter.com/McDonalds/status/1487917828124680201
Enrico Matassa,@AtomBombBabe,2022-01-30T22:37:05.000Z,"Enrico Matassa
@AtomBombBabe
·
31 Jan 2022","Not the best idea guys... 
@McDonalds
1",,,,1,"['https://pbs.twimg.com/media/FKYlXA0VgAERqs0?format=jpg&name=small', 'https://pbs.twimg.com/media/FKYlXQdUUAAa-B9?format=jpg&name=360x360', 'https://pbs.twimg.com/media/FKYlXd8VUAEw2Hd?format=jpg&name=small']",https://twitter.com/AtomBombBabe/status/1487917814719541248
von-el ⚣,@gaygeekedthug,2022-01-30T22:36:39.000Z,"von-el ⚣
@gaygeekedthug
·
31 Jan 2022","Replying to 
@McDonalds
girl",,,,,[],https://twitter.com/gaygeekedthug/status/1487917706041044996
Jeremy,@JeremyLaurenson,2022-01-30T22:36:25.000Z,"Jeremy
@JeremyLaurenson
·
31 Jan 2022","My very first job (circa ~1990) was teaching designers how to use 
@AutoCAD
 11. (Sorry, no 
@McDonalds
 ) Taught  3d modeling vs 2D. I’m taking a peek at 
@autodesk
 Fusion360 and happy to see a *lot* is the same, but has also been injected with #rocketfuel Fun & memory lane.
1",🚀,,,1,[],https://twitter.com/JeremyLaurenson/status/1487917644045033472
13,@nvstyb0y,2022-01-30T22:36:00.000Z,"13
@nvstyb0y
·
31 Jan 2022",Why the sale on this milk 4 months away? McDonald’s doing something.,,,,,[],https://twitter.com/nvstyb0y/status/1487917541951524871
Drunk La Russa,@TruuuuuIsMyQB,2022-01-30T22:35:32.000Z,"Drunk La Russa
@TruuuuuIsMyQB
·
31 Jan 2022",Zac Taylor can be Matt nagys assistant to the regional manager at McDonald’s,,,,,[],https://twitter.com/TruuuuuIsMyQB/status/1487917422409617415
‍ ‍‍ * 𝓬𝐡𝐚𝐝 .ᐟ ‍,@likeajealous,2022-01-30T22:35:28.000Z,"‍ ‍‍ * 𝓬𝐡𝐚𝐝 .ᐟ ‍
@likeajealous
·
31 Jan 2022","i really want a mcdonald’s
— 𝐀𝐥𝐞𝐱𝐚 ♡ 𝐩𝐚𝐫𝐨𝐝𝐲
@SultressOfSpite
·
31 Jan 2022
whatcha havin’?! twitter.com/likeajealous/s…
1",,,1,,['https://pbs.twimg.com/profile_images/1574983135850373121/-D4hEkNU_mini.png'],https://twitter.com/likeajealous/status/1487917405364015115
ProReborn,@ProRebornYT,2022-01-30T22:35:24.000Z,"ProReborn
@ProRebornYT
·
31 Jan 2022","Replying to 
@DeeperJungle
hoping I do something cool this year to become relevant or your boy picking up a 9-5 at McDonald’s
1
1",,1,,1,[],https://twitter.com/ProRebornYT/status/1487917387815043073
Commander Cyber,@CommanderCyber1,2022-01-30T22:35:23.000Z,"Commander Cyber
@CommanderCyber1
·
31 Jan 2022","Replying to 
@RifleAndShotgun
""no no i'm just so used to fast food that mostly for mcdonald's""
1",,1,,,[],https://twitter.com/CommanderCyber1/status/1487917384665030657
Dude from Empire,@dadofgarrett,2022-01-30T22:35:17.000Z,"Dude from Empire
@dadofgarrett
·
31 Jan 2022","Replying to 
@Eric_Branch
Get Tim McDonald's quote correct: ""Same old sorry-ass Rams!""",,,,,[],https://twitter.com/dadofgarrett/status/1487917361357230081
𝗦𝗔𝗜𝗡𝗧cream,@LionOfUldah,2022-01-30T22:35:10.000Z,"𝗦𝗔𝗜𝗡𝗧cream
@LionOfUldah
·
31 Jan 2022","Replying to 
@nocheamarga
nidstinien after trying mcdonald's sprite for the first time
1
1",🍮 ✨,1,,1,[],https://twitter.com/LionOfUldah/status/1487917329186971653
El_blue_berb,@TruckerHatMan,2022-01-30T22:34:49.000Z,"El_blue_berb
@TruckerHatMan
·
31 Jan 2022","Replying to 
@kaizen_mp4
 and 
@RevivalOfPotara
Mf built like one of those McDonald's El Chavo del 8 toys
8",,,,8,[],https://twitter.com/TruckerHatMan/status/1487917244256382976
a bidi bidi bardi,@donnywouId,2022-01-30T22:34:42.000Z,"a bidi bidi bardi
@donnywouId
·
31 Jan 2022","cuz why are there like four different baconators have you ever seen mcdonald’s aka the chum bucket change their big mac? no, daughter. so stick to the formuler",,,,,[],https://twitter.com/donnywouId/status/1487917212807704579
Jaychele Nicole,@jaycheleee,2022-01-30T22:34:41.000Z,"Jaychele Nicole
@jaycheleee
·
31 Jan 2022","I popped when I returned from McDonald’s to see the score
Robert O'Neill
@RobertONeill31
·
31 Jan 2022
holy shit",🤎,,,,['https://pbs.twimg.com/profile_images/1233603239393845249/XBKhaHn8_mini.jpg'],https://twitter.com/jaycheleee/status/1487917207912865796
,@SayMaia_,2022-01-30T22:34:31.000Z,"@SayMaia_
·
31 Jan 2022",It’s been weird not seeing Aari McDonald not play for Arizona. I’m still adjusting to her being in the WNBA.,🧊,,,,[],https://twitter.com/SayMaia_/status/1487917169019174917
Robert Bambach,@RobertBambach,2022-01-30T22:34:26.000Z,"Robert Bambach
@RobertBambach
·
31 Jan 2022","Replying to 
@MikeMitch85
 @OwassoTeam
  and 6 others
@McDonalds
 need to fix theirs still hahaha
4",,,,4,[],https://twitter.com/RobertBambach/status/1487917145799467012
Jillianne,@jillianne____,2022-01-30T22:34:10.000Z,"Jillianne
@jillianne____
·
31 Jan 2022","Replying to 
@Dillixneon
Why he holding the ball like a McDonald’s sweet tea",🪐,,,,[],https://twitter.com/jillianne____/status/1487917080443826183
Gío,@Giovanni_LDN,2022-01-30T22:34:08.000Z,"Gío
@Giovanni_LDN
·
31 Jan 2022","Man was chilling in McDonald’s I’m still not over that 
5",🤣 🤣 🤣,,,5,[],https://twitter.com/Giovanni_LDN/status/1487917068888465408
Sal,@_Ghostwithasoul,2022-01-30T22:33:47.000Z,"Sal
@_Ghostwithasoul
·
31 Jan 2022","Replying to 
@Seiun11037
@McDonalds
 how do you feel about this statement ",🎤,,,,[],https://twitter.com/_Ghostwithasoul/status/1487916984239071238
CRİPTOİSTANBUL,@ahmetel55358508,2022-01-30T22:33:40.000Z,"CRİPTOİSTANBUL
@ahmetel55358508
·
31 Jan 2022","Replying to 
@binance
 and 
@McDonalds
why#shiba why not ",🥇 🤨,,,,[],https://twitter.com/ahmetel55358508/status/1487916951548669953
CryptoPatrollerᵍᵐ.btc,@CryptoPatroller,2022-01-30T22:33:31.000Z,"CryptoPatrollerᵍᵐ.btc
@CryptoPatroller
·
31 Jan 2022","THIS WEEK ON #CRYPTO TWITTER: OPENSEA'S APE NIGHTMARE, MUSK PUSHES #DOGECOIN ON MCDONALD'S - Decrypt
1
1",,,1,1,[],https://twitter.com/CryptoPatroller/status/1487916915850977280
sossgirl,@babysimsss,2022-01-30T22:33:18.000Z,"sossgirl
@babysimsss
·
31 Jan 2022","Replying to 
@seunsfree
mcdonald’s chicken nuggets w bbq & sweet and sour sauce
2",,,,2,[],https://twitter.com/babysimsss/status/1487916862008614919
Y Blaidd Llwyd ✸,@Nicodemus82,2022-01-30T22:33:13.000Z,"Y Blaidd Llwyd ✸
@Nicodemus82
·
31 Jan 2022","Replying to 
@NoContextBrits
When I was around 15 and living in North Wales, I met Ant & Dec at a McDonald’s in Rhyl, even bought them some fries ",😆,,,,[],https://twitter.com/Nicodemus82/status/1487916840563138560
faith in the cesca' future ; saw louis,@frawstyles,2022-01-30T22:32:42.000Z,"faith in the cesca' future ; saw louis
@frawstyles
·
31 Jan 2022","McDonald's

I vote #Louies for #BestFanArmy #iHeartAwards
Ale&Shawn
@S4nfl0w3r_vol6
·
31 Jan 2022
MacDonald o Burger King?

I vote #Louies for #BestFanArmy #iHeartAwards
Show this thread
1",❄,,,1,['https://pbs.twimg.com/profile_images/1618900618776657921/jrIOYbK8_mini.jpg'],https://twitter.com/frawstyles/status/1487916709377888262
dpr that bitch,@hwasblkgrlfrnd,2022-01-30T22:32:36.000Z,"dpr that bitch
@hwasblkgrlfrnd
·
31 Jan 2022",imma be completely honest rn. i still have a cajun dipping sauce from mcdonald’s bc i’m waiting til i’m very high so i can experience it in my most blissful state,,,,,[],https://twitter.com/hwasblkgrlfrnd/status/1487916686858760193
WAVE¥,@welovekanyeTM,2022-01-30T22:32:25.000Z,"WAVE¥
@welovekanyeTM
·
31 Jan 2022","Can 
@McDonalds
 bring back them cheese fries?? They were lowkey fireeee
2",™ 👑 🌊,,,2,['https://pbs.twimg.com/media/FKYkS9OX0AIj3c5?format=jpg&name=small'],https://twitter.com/welovekanyeTM/status/1487916637068087301
w_safi,@waseemsa3,2022-01-30T22:32:23.000Z,"w_safi
@waseemsa3
·
31 Jan 2022","Euphoria kids at McDonald’s
Calvin.M
@Calvin_Mayanta
·
30 Jan 2022
When your girlfriend has pain in her feet and your masculinity isn't fragile!
Show this thread
1",,1,,,"['https://pbs.twimg.com/profile_images/1615095610595581960/QTvUtxIo_mini.jpg', 'https://pbs.twimg.com/media/FKVHjpPWUAEiuZY?format=jpg&name=small']",https://twitter.com/waseemsa3/status/1487916630638166017
96.3 WROV,@ROVRocks,2022-01-30T22:32:21.000Z,"96.3 WROV
@ROVRocks
·
31 Jan 2022","McDonald's is pulling back the curtain -- by making a bunch of ""hacks"" available through the chain's app.
newcountry1079.iheart.com
FAST FOOD FOLLIES: Big Hack Attack | New Country 107.9 YYD | Scott Stevens
McDonald's is pulling back the curtain -- by making a bunch of ""hacks"" available through the chain's app",,,,,[],https://twitter.com/ROVRocks/status/1487916622744588296
Mike Mitchell (Money Makin Mitch),@MikeMitch85,2022-01-30T22:32:19.000Z,"Mike Mitchell (Money Makin Mitch)
@MikeMitch85
·
31 Jan 2022","Replying to 
@OwassoTeam
 @natelove86
  and 6 others
Can we acknowledge McDonald’s Ice cream machine was working this day  
3
7",😂,3,,7,[],https://twitter.com/MikeMitch85/status/1487916613311647752
