,emoji_sent,UserScreenName,UserName,Timestamp,Likes,Comments,Retweets,Tweet URL,neg,neu,pos,compound
541,0.0,Wednesday Comix: Still Here (Until I’m Not),@WednesdayComix,2022-08-17,,,1.0,https://twitter.com/WednesdayComix/status/1560043400463777792,0.0,0.933,0.067,0.4767
542,0.0,Wednesday Comix: Still Here (Until I’m Not),@WednesdayComix,2022-08-17,5.0,1.0,2.0,https://twitter.com/WednesdayComix/status/1560035772971057152,0.0,0.955,0.045,0.3939
543,0.675,WATT TV,@TvWatt,2022-08-17,,,,https://twitter.com/TvWatt/status/1560028357785317376,0.07,0.785,0.144,0.5759
544,0.0,venus ⊬ ♡,@vesselsvenus,2022-08-17,,1.0,2.0,https://twitter.com/vesselsvenus/status/1559998476339085319,0.0,0.657,0.343,0.5661
545,0.0,Tom Opdahl,@opdahl_tom,2022-08-20,,,,https://twitter.com/opdahl_tom/status/1561111844948951042,0.0,1.0,0.0,0.0
546,0.0,Phillip Dowdy,@dowdypfootdoc,2022-08-20,,1.0,1.0,https://twitter.com/dowdypfootdoc/status/1561017910839185409,0.0,1.0,0.0,0.0
547,0.0,Matthew Hurt,@mattkhurt,2022-08-20,,,1.0,https://twitter.com/mattkhurt/status/1560994600478720001,0.0,0.682,0.318,0.6808
548,0.0,Elou Mnsk,@ZackTN,2022-08-20,,,,https://twitter.com/ZackTN/status/1560975660981653507,0.0,0.674,0.326,0.4404
549,0.0,"Al Dente, Esq.",@keithbuford69,2022-08-23,1.0,1.0,5.0,https://twitter.com/keithbuford69/status/1562224070200102912,0.0,1.0,0.0,0.0
550,0.0,Kawika Harper,@HarperKawika,2022-08-23,,,,https://twitter.com/HarperKawika/status/1562212574732685312,0.0,0.707,0.293,0.3595
551,0.0,Stan Ozark,@Stanoz87,2022-08-23,,,1.0,https://twitter.com/Stanoz87/status/1562187294345310209,0.0,1.0,0.0,0.0
552,0.0,DavidDamian Figueroa,@DavidDamianF,2022-08-23,,,1.0,https://twitter.com/DavidDamianF/status/1562163140254527489,0.0,1.0,0.0,0.0
553,0.0,Jeff Roberts,@JeffRoberts__,2022-08-26,,,4.0,https://twitter.com/JeffRoberts__/status/1563303573492211712,0.0,1.0,0.0,0.0
554,0.0,Benjamin Glaser,@WVPitt,2022-08-26,,4.0,20.0,https://twitter.com/WVPitt/status/1563286388677971969,0.243,0.757,0.0,-0.3067
555,0.2865,heather,@coinscankill,2022-08-26,,1.0,,https://twitter.com/coinscankill/status/1563284129206407169,0.0,1.0,0.0,0.0
556,0.0,Mark Oliveras,@Mark215Oliveras,2022-08-26,,,,https://twitter.com/Mark215Oliveras/status/1563281711957692417,0.0,0.851,0.149,0.7424
557,0.746,IBones,@mphs95,2022-08-29,,2.0,1.0,https://twitter.com/mphs95/status/1564365439584665602,0.182,0.511,0.307,0.4019
558,0.0,Danny Samet,@SannyDamet,2022-08-29,,,6.0,https://twitter.com/SannyDamet/status/1564337893035868160,0.0,0.678,0.322,0.8176
559,0.0,Orryography,@orryography,2022-08-29,,,,https://twitter.com/orryography/status/1564333332980289538,0.098,0.629,0.273,0.5423
560,0.0,Sean Thurmond,@seanthurmond,2022-08-29,1.0,2.0,,https://twitter.com/seanthurmond/status/1564326947475361792,0.086,0.914,0.0,-0.6545
561,0.0,Sylvester Turner,@SylvesterTurner,2022-08-28,2.0,3.0,18.0,https://twitter.com/SylvesterTurner/status/1564017466115858432,0.0,0.838,0.162,0.7351
562,0.0,Mark Oliveras,@Mark215Oliveras,2022-08-28,,1.0,4.0,https://twitter.com/Mark215Oliveras/status/1563991306556215296,0.0,0.595,0.405,0.87
563,0.0,A Lad Named Brad,@aladnamedbrad,2022-08-28,,2.0,2.0,https://twitter.com/aladnamedbrad/status/1563938620213444612,0.114,0.779,0.107,-0.0387
564,0.31,AD On A Wave,@ADonaWave,2022-08-28,,2.0,,https://twitter.com/ADonaWave/status/1563925057331765251,0.125,0.875,0.0,-0.25
565,0.0,Miles Robertson,@mrwhtechocolate,2022-08-28,,,,https://twitter.com/mrwhtechocolate/status/1563903715744030721,0.0,1.0,0.0,0.0
566,0.0,Lucky Cloud,@LuckyCloud_hd,2022-08-28,,,12.0,https://twitter.com/LuckyCloud_hd/status/1563729714384093188,0.075,0.925,0.0,-0.0772
567,0.0,Jennifer S. Levine,@JenniferSLevine,2022-08-28,,,1.0,https://twitter.com/JenniferSLevine/status/1563683592823132162,0.0,0.815,0.185,0.5951
568,0.0,Dennis Amey,@DennisAmey3,2022-08-27,,,,https://twitter.com/DennisAmey3/status/1563616459716059138,0.0,0.585,0.415,0.5499
569,0.0,Cheeno,@Queeno_Cheeno,2022-08-27,,1.0,,https://twitter.com/Queeno_Cheeno/status/1563606393038540801,0.0,1.0,0.0,0.0
570,0.0,JoanVixenOfficial,@901Joan,2022-08-27,,,,https://twitter.com/901Joan/status/1563580262704746496,0.298,0.545,0.157,-0.9209
571,0.0,JoanVixenOfficial,@901Joan,2022-08-27,,1.0,3.0,https://twitter.com/901Joan/status/1563568777534402561,0.0,1.0,0.0,0.0
572,0.45,Joe Lovato,@joelov13,2022-08-27,,,,https://twitter.com/joelov13/status/1563547269768523778,0.294,0.706,0.0,-0.5775
573,0.0,Mark Oliveras,@Mark215Oliveras,2022-08-27,,,,https://twitter.com/Mark215Oliveras/status/1563401426046332928,0.029,0.671,0.3,0.934
574,0.0,Michael Bird,@MichaelBird605,2022-08-27,,,1.0,https://twitter.com/MichaelBird605/status/1563343964203552768,0.268,0.505,0.227,-0.2023
575,0.0,Harry Loomis,@HBLoomis,2022-08-27,,,1.0,https://twitter.com/HBLoomis/status/1563340472021487621,0.108,0.733,0.159,0.3616
576,0.0,Lucero,@rdrgzlucy,2022-08-27,,,,https://twitter.com/rdrgzlucy/status/1563337907733008385,0.097,0.414,0.489,0.7701
577,0.0,Sarah H,@BeanusRising,2022-09-01,,,1.0,https://twitter.com/BeanusRising/status/1565468393490333703,0.0,0.694,0.306,0.6476
578,0.0,Missbohobliss07,@missbohobliss07,2022-09-01,,,,https://twitter.com/missbohobliss07/status/1565453770321952768,0.0,0.676,0.324,0.8784
579,0.167,Amy Heald,@cincy_amy,2022-09-01,,1.0,,https://twitter.com/cincy_amy/status/1565434902434250754,0.0,0.67,0.33,0.7845
580,0.5675,Dallas Cowboys,@dallascowboys,2022-09-01,30.0,5.0,156.0,https://twitter.com/dallascowboys/status/1565428847595642880,0.0,0.745,0.255,0.9231
581,0.333,Tyler Mitchell,@TheTBiggz79,2022-09-01,,,,https://twitter.com/TheTBiggz79/status/1565407827279110148,0.0,0.677,0.323,0.7707
582,0.0,Cruise Radio | Doug Parker,@CruiseRadio,2022-09-01,,,7.0,https://twitter.com/CruiseRadio/status/1565366673149870080,0.07,0.93,0.0,-0.4019
583,0.0,RISE,@TheReturnOfRise,2022-09-01,,1.0,,https://twitter.com/TheReturnOfRise/status/1565364238062718981,0.0,0.593,0.407,0.5859
584,0.0,RISE,@TheReturnOfRise,2022-09-01,,1.0,,https://twitter.com/TheReturnOfRise/status/1565362991536607234,0.222,0.681,0.097,-0.5413
585,0.0,Mark Oliveras,@Mark215Oliveras,2022-09-01,,1.0,1.0,https://twitter.com/Mark215Oliveras/status/1565353896977235976,0.098,0.902,0.0,-0.4389
586,0.0,Willows Roy,@VoteWillows,2022-09-01,,,,https://twitter.com/VoteWillows/status/1565186984486010880,0.181,0.819,0.0,-0.4341
587,0.23600000000000002,Agoyonohutsé,@OtoneClouds,2022-08-31,,1.0,1.0,https://twitter.com/OtoneClouds/status/1565107480769597440,0.515,0.294,0.191,-0.4939
588,0.0,Throbby,@outtafknpocket,2022-08-31,,1.0,6.0,https://twitter.com/outtafknpocket/status/1565087773010579458,0.0,1.0,0.0,0.0
589,0.0,coke zero,@colefrom5to7,2022-08-31,,,2.0,https://twitter.com/colefrom5to7/status/1565072226289942529,0.229,0.643,0.129,-0.34
590,0.0,Bret Agard,@bretagard,2022-08-31,,,,https://twitter.com/bretagard/status/1564941307562319873,0.0,0.773,0.227,0.7333
591,0.0,MAINSTREET BLAKE MAGAZINE.,@CaseIHRedZone,2022-08-31,,,,https://twitter.com/CaseIHRedZone/status/1564909329601421313,0.0,0.606,0.394,0.3818
592,0.0,DA REAL MS_ASSTY,@MS_ASSTY,2022-08-31,1.0,,,https://twitter.com/MS_ASSTY/status/1564812452742791168,0.0,1.0,0.0,0.0
593,1.0,Mike Praznowski,@PrazMaster,2022-08-31,,,1.0,https://twitter.com/PrazMaster/status/1564812121262669824,0.0,1.0,0.0,0.0
594,0.0,THEE Fisherman,@MurryOnDrums,2022-08-31,1.0,1.0,8.0,https://twitter.com/MurryOnDrums/status/1564803341217062914,0.0,0.793,0.207,0.6331
595,0.0,fjord loko,@TimWehrs,2022-08-31,1.0,,1.0,https://twitter.com/TimWehrs/status/1564788504382652417,0.0,1.0,0.0,0.0
596,0.0,Guy Still,@mplstvguy,2022-08-31,,,2.0,https://twitter.com/mplstvguy/status/1564787296561291264,0.096,0.843,0.061,-0.2732
597,0.0,Wonder Woman,@wdwdisneyland7,2022-08-31,,,,https://twitter.com/wdwdisneyland7/status/1564781675925618690,0.222,0.778,0.0,-0.5719
598,0.0,VERYRAREVIBES,@veryrarevibes,2022-08-30,,,,https://twitter.com/veryrarevibes/status/1564721007427977216,0.266,0.734,0.0,-0.4404
599,0.0,Deb Allen,@DebAlle00088049,2022-08-30,,,,https://twitter.com/DebAlle00088049/status/1564694354320535553,0.0,1.0,0.0,0.0
600,0.0,Brian Schmid,@SchmanthonyP,2022-08-30,,,2.0,https://twitter.com/SchmanthonyP/status/1564668504321564672,0.0,0.9,0.1,0.6003
601,0.0,Andrew Yeager-Buckley,@andrewyb,2022-08-30,,,,https://twitter.com/andrewyb/status/1564667613728456705,0.0,0.613,0.387,0.7809
602,0.0,Andrew Yeager-Buckley,@andrewyb,2022-08-30,1.0,1.0,1.0,https://twitter.com/andrewyb/status/1564666598849478661,0.0,0.754,0.246,0.9022
603,0.0,Jimmy 홍,@jhong3680,2022-08-30,,,,https://twitter.com/jhong3680/status/1564608717584318467,0.0,1.0,0.0,0.0
604,0.0,Chris Austin,@Christopheraau2,2022-08-30,,,1.0,https://twitter.com/Christopheraau2/status/1564596368630480897,0.0,0.806,0.194,0.6956
605,0.65,Cafilliar Perdue,@CafilliarP,2022-08-30,,,1.0,https://twitter.com/CafilliarP/status/1564535999811796993,0.019,0.692,0.289,0.957
606,0.0,N ˥ W,@myfilteredview,2022-08-30,,,1.0,https://twitter.com/myfilteredview/status/1564447436516446208,0.0,1.0,0.0,0.0
607,0.0,Do Dirty,@DetNigga,2022-08-30,,,,https://twitter.com/DetNigga/status/1564437974334464001,0.0,1.0,0.0,0.0
608,0.0,PEYTON,@CardonaSZN,2022-08-30,,,3.0,https://twitter.com/CardonaSZN/status/1564422512926199808,0.135,0.865,0.0,-0.4215
609,0.003500000000000003,LaFlamaBlanca,@KoozNole,2022-09-04,,,,https://twitter.com/KoozNole/status/1566503136449249281,0.0,1.0,0.0,0.0
610,0.0,Steve Sarich,@elderschmoe,2022-09-04,,,1.0,https://twitter.com/elderschmoe/status/1566401419829301248,0.0,1.0,0.0,0.0
611,0.0,Poncho Nevárez,@poncho_nevarez,2022-09-04,,,3.0,https://twitter.com/poncho_nevarez/status/1566275214144638976,0.156,0.844,0.0,-0.765
612,0.0,Danelle Josette Kerry,@MindFreaker94,2022-09-04,,,,https://twitter.com/MindFreaker94/status/1566267445479866371,0.0,1.0,0.0,0.0
613,0.0,Computer Boi,@ComputerBoi_RS,2022-09-04,1.0,,3.0,https://twitter.com/ComputerBoi_RS/status/1566240033522188288,0.0,0.858,0.142,0.1655
614,0.0,The Minot Sports Podcast,@MinotPodcast,2022-09-04,,,,https://twitter.com/MinotPodcast/status/1566223667725586432,0.0,1.0,0.0,0.0
615,0.0,LIGHT OF ELANORE SUN-TIMES FUTURE NEWSPAPER SG1!,@Jessica25144767,2022-09-03,,,1.0,https://twitter.com/Jessica25144767/status/1566192672339099651,0.0,0.925,0.075,0.3802
616,0.0,WAMB The Breeze,@WAMB_Radio,2022-09-03,,,4.0,https://twitter.com/WAMB_Radio/status/1565873172615991297,0.0,0.79,0.21,0.5848
617,0.0,,@MacDaddyCJ,2022-09-02,,,3.0,https://twitter.com/MacDaddyCJ/status/1565819896457441280,0.0,1.0,0.0,0.0
618,0.0,Mike Raabe,@raabenducks1,2022-09-02,,,1.0,https://twitter.com/raabenducks1/status/1565808428269830144,0.0,1.0,0.0,0.0
619,0.0,Jeremy Woytsek,@jwoytsek,2022-09-02,,1.0,2.0,https://twitter.com/jwoytsek/status/1565793172931985408,0.063,0.838,0.099,0.296
620,0.0,in.ratio.rate 勇于裸,@CReTheIll,2022-09-02,,,,https://twitter.com/CReTheIll/status/1565785717091012609,0.0,0.921,0.079,0.34
621,0.0,Plebes,@Plebes17,2022-09-02,,,1.0,https://twitter.com/Plebes17/status/1565760151411474432,0.375,0.625,0.0,-0.4588
622,0.063,Yorkshire Dave,@0utdoors,2022-09-02,,,,https://twitter.com/0utdoors/status/1565699341326569472,0.211,0.789,0.0,-0.34
623,0.0,LIGHT OF ELANORE SUN-TIMES FUTURE NEWSPAPER SG1!,@Jessica25144767,2022-09-02,,,1.0,https://twitter.com/Jessica25144767/status/1565574795428855808,0.0,1.0,0.0,0.0
624,0.0,Basement of Frustration,@fleskered,2022-09-02,,,1.0,https://twitter.com/fleskered/status/1565572164660903936,0.238,0.659,0.103,-0.5095
625,0.0,Mr. MakeItHappen,@iamk_williams,2022-09-02,59.0,,187.0,https://twitter.com/iamk_williams/status/1565565687145316358,0.234,0.629,0.136,-0.4215
626,-1.0,KEITH SESSIONS,@keithsessions,2022-09-02,,,,https://twitter.com/keithsessions/status/1565508493628563457,0.0,0.782,0.218,0.7964
627,0.0,Chad - don't forget to put 2023 on your checks,@chadcluff,2022-09-07,,,4.0,https://twitter.com/chadcluff/status/1567651926413811713,0.0,0.728,0.272,0.6249
628,0.0,Jennifer S. Levine,@JenniferSLevine,2022-09-07,,,,https://twitter.com/JenniferSLevine/status/1567599500247633921,0.0,1.0,0.0,0.0
629,0.0,Oh Mighty Beignet Boy,@_joshstaylit_,2022-09-07,,,,https://twitter.com/_joshstaylit_/status/1567597128746139649,0.076,0.711,0.213,0.8264
630,0.658,Missy,@spitfire614,2022-09-07,3.0,3.0,56.0,https://twitter.com/spitfire614/status/1567580291371307011,0.0,0.471,0.529,0.6696
631,0.0,Fresh Madison Market,@FreshMadison,2022-09-06,,,,https://twitter.com/FreshMadison/status/1567192118325542920,0.064,0.497,0.438,0.9151
632,0.0,Mark Oliveras,@Mark215Oliveras,2022-09-06,,,1.0,https://twitter.com/Mark215Oliveras/status/1567190186659815424,0.0,0.749,0.251,0.9334
633,0.221,Ꮳado,@SayCado,2022-09-06,,,,https://twitter.com/SayCado/status/1567155406278987778,0.0,1.0,0.0,0.0
634,0.0,B,@bpaintsonice,2022-09-06,,,,https://twitter.com/bpaintsonice/status/1567022354441666561,0.0,0.755,0.245,0.4404
635,0.0,Caleb Hull,@CalebJHull,2022-09-06,107.0,10.0,821.0,https://twitter.com/CalebJHull/status/1566954276718608385,0.0,0.599,0.401,0.6908
636,0.0,Cris Dominguez,@Cris_Dominguez5,2022-09-05,,,,https://twitter.com/Cris_Dominguez5/status/1566656077902409728,0.116,0.741,0.143,0.128
637,0.0,erica nicole clark,@ComicEricaClark,2022-09-05,,2.0,3.0,https://twitter.com/ComicEricaClark/status/1566654970543349760,0.0,1.0,0.0,0.0
638,0.701,𝑇ℎ𝑎𝑡𝐷𝑎𝑚𝑛𝑅𝑒𝑑,@_reallyred,2022-09-05,,,,https://twitter.com/_reallyred/status/1566651149238865920,0.0,0.729,0.271,0.6369
639,0.0,Left Hand Up,@TheChrisKazama,2022-09-05,1.0,1.0,3.0,https://twitter.com/TheChrisKazama/status/1566646936630743040,0.064,0.936,0.0,-0.3412
640,0.341,𝑇ℎ𝑎𝑡𝐷𝑎𝑚𝑛𝑅𝑒𝑑,@_reallyred,2022-09-05,,1.0,,https://twitter.com/_reallyred/status/1566640557992148992,0.062,0.81,0.129,0.34
641,0.0,Martha Hankins Norris,@M_Y_Hankins,2022-09-05,,,,https://twitter.com/M_Y_Hankins/status/1566617719549616133,0.08,0.852,0.068,-0.3612
642,0.333,Angel D QoS,@AngelDHarris2,2022-09-05,,,1.0,https://twitter.com/AngelDHarris2/status/1566602641223737344,0.0,1.0,0.0,0.0
643,0.0,Larry Cloos,@LarryCloos,2022-09-10,,,,https://twitter.com/LarryCloos/status/1568740171541250049,0.0,1.0,0.0,0.0
644,0.0,Brian Rice,@briancrice,2022-09-10,,1.0,4.0,https://twitter.com/briancrice/status/1568716504908144643,0.094,0.906,0.0,-0.4019
645,0.0,Mackenzie May,@officialmmay24,2022-09-10,,,,https://twitter.com/officialmmay24/status/1568691671264804864,0.14,0.86,0.0,-0.3832
646,0.0,The Anti-Lawyer Lawyer,@theantilawyer,2022-09-10,,,,https://twitter.com/theantilawyer/status/1568673621870276608,0.175,0.825,0.0,-0.7257
647,0.0,Bart Peterson,@bart_peterson,2022-09-10,,2.0,4.0,https://twitter.com/bart_peterson/status/1568662552984584192,0.0,1.0,0.0,0.0
648,0.0,Jeff Poor,@jeff_poor,2022-09-10,,2.0,3.0,https://twitter.com/jeff_poor/status/1568659004892520448,0.0,0.86,0.14,0.0772
649,0.0,RawGaming30,@RawGaming30_,2022-09-10,,,1.0,https://twitter.com/RawGaming30_/status/1568453861785976832,0.0,1.0,0.0,0.0
650,0.0,WAMB The Breeze,@WAMB_Radio,2022-09-10,11.0,,9.0,https://twitter.com/WAMB_Radio/status/1568445126166413313,0.0,0.848,0.152,0.7027
651,0.0,Rodney Knuppel,@KnuppelRodney,2022-09-09,,,1.0,https://twitter.com/KnuppelRodney/status/1568327142018007041,0.0,0.828,0.172,0.7003
652,0.0,TDP_Rusher_TTV,@Tj_Toot,2022-09-09,,1.0,1.0,https://twitter.com/Tj_Toot/status/1568300612613476352,0.0,0.87,0.13,0.2732
653,0.0,Adrienne Garlen,@Adrienn87648264,2022-09-09,,1.0,,https://twitter.com/Adrienn87648264/status/1568300146374627328,0.0,1.0,0.0,0.0
654,0.0,ATX,@backagainmaybe,2022-09-09,,1.0,1.0,https://twitter.com/backagainmaybe/status/1568261870779531264,0.0,0.563,0.437,0.9319
655,0.0,DownstairsBrian,@DownstairsBrian,2022-09-09,,1.0,1.0,https://twitter.com/DownstairsBrian/status/1568235144690950147,0.0,1.0,0.0,0.0
656,0.0,JimmyMullin1953,@JimmyMullin1953,2022-09-09,,1.0,1.0,https://twitter.com/JimmyMullin1953/status/1568197336035213313,0.0,1.0,0.0,0.0
657,0.0,Jeff,@ZowsHotTakes,2022-09-09,,,2.0,https://twitter.com/ZowsHotTakes/status/1568107879592509441,0.056,0.786,0.157,0.6124
658,0.0,Iwaspoisoned.com,@iwaspoisoned_,2022-09-09,,,2.0,https://twitter.com/iwaspoisoned_/status/1568105806523924480,0.23,0.656,0.113,-0.8591
659,0.0,John Maddening!,@johnmaddening,2022-09-09,,,1.0,https://twitter.com/johnmaddening/status/1568090992183574530,0.0,1.0,0.0,0.0
660,0.14,KING REEZY,@Reezybags,2022-09-09,,,,https://twitter.com/Reezybags/status/1568088866099167234,0.25,0.556,0.194,-0.2023
661,-0.146,line of pepsi,@j_chavez43,2022-09-09,,,2.0,https://twitter.com/j_chavez43/status/1568088300350734336,0.0,1.0,0.0,0.0
662,0.0,John Maddening!,@johnmaddening,2022-09-09,,,5.0,https://twitter.com/johnmaddening/status/1568076765557411842,0.0,1.0,0.0,0.0
663,0.0,Mike Praznowski,@PrazMaster,2022-09-09,,,1.0,https://twitter.com/PrazMaster/status/1568061738397958145,0.0,0.873,0.127,0.4404
664,0.0,Chubby's University Mall,@ChubbysOrem,2022-09-09,6.0,,34.0,https://twitter.com/ChubbysOrem/status/1568050681260699648,0.0,0.753,0.247,0.8964
665,-0.093,𝖙𝖗𝖆𝖘𝖍 𝖕𝖆𝖓𝖉𝖆 ☠︎,@vdizzlefoshizo,2022-09-08,,,,https://twitter.com/vdizzlefoshizo/status/1568017207396810753,0.124,0.765,0.111,-0.0572
666,-0.375,Jon J. Lee,@jonleelawprof,2022-09-08,,2.0,1.0,https://twitter.com/jonleelawprof/status/1567987426076889090,0.0,0.906,0.094,0.3612
667,0.0,shannel mullan,@shannel_lynn,2022-09-08,1.0,1.0,1.0,https://twitter.com/shannel_lynn/status/1567927893514194946,0.0,0.853,0.147,0.2263
668,0.0,rainen ⊬,@fueledbyrainen,2022-09-08,,,2.0,https://twitter.com/fueledbyrainen/status/1567922660906246147,0.0,1.0,0.0,0.0
669,0.0,Rymo D,@RymoLee,2022-09-08,,,,https://twitter.com/RymoLee/status/1567874326900113409,0.152,0.771,0.077,-0.7089
670,0.023500000000000007,1_marlo,@1marlo1,2022-09-08,,,,https://twitter.com/1marlo1/status/1567724200340688898,0.0,1.0,0.0,0.0
671,0.0,Dag,@noble_dag,2022-09-08,,1.0,4.0,https://twitter.com/noble_dag/status/1567720559391416321,0.0,1.0,0.0,0.0
672,0.0,rebecca hill,@rebecca96502536,2022-09-12,,1.0,3.0,https://twitter.com/rebecca96502536/status/1569168090486693888,0.0,1.0,0.0,0.0
673,0.0,Floydell Dewitt Blake,@BlakeFloydell,2022-09-12,1.0,,,https://twitter.com/BlakeFloydell/status/1569151390781702145,0.0,1.0,0.0,0.0
674,0.0,Tracey Kappler,@KapplerKitchen,2022-09-12,,,,https://twitter.com/KapplerKitchen/status/1569146581013725184,0.0,0.748,0.252,0.6581
675,0.0,Paul Coleman,@Paulcowboysbama,2022-09-12,,1.0,1.0,https://twitter.com/Paulcowboysbama/status/1569141510100389889,0.0,0.63,0.37,0.5719
676,0.0,Carlito Powers the First,@CarlitoPowers81,2022-09-12,,,,https://twitter.com/CarlitoPowers81/status/1569141229107179521,0.277,0.723,0.0,-0.4717
677,0.0,MG,@TexasSniper_,2022-09-12,,,,https://twitter.com/TexasSniper_/status/1569139771871567875,0.0,1.0,0.0,0.0
678,-0.037,Rob Nickels,@90UNLVGrad,2022-09-11,,,,https://twitter.com/90UNLVGrad/status/1569110349399609345,0.0,1.0,0.0,0.0
679,0.0,Neiman Marcus Garvey,@YesSirJames,2022-09-11,1.0,1.0,2.0,https://twitter.com/YesSirJames/status/1569106523791450118,0.0,0.863,0.137,0.2263
680,0.0,Mike Russell,@MikeRDzign,2022-09-11,,1.0,5.0,https://twitter.com/MikeRDzign/status/1569105900702699521,0.0,1.0,0.0,0.0
681,0.0,Nick Carter’s Middle Part,@Gilbeanus81,2022-09-11,,,,https://twitter.com/Gilbeanus81/status/1569100473520603144,0.136,0.741,0.123,-0.0516
682,-1.0,Dave Wenthold (),@Wenthold,2022-09-11,,,1.0,https://twitter.com/Wenthold/status/1569087172950560769,0.0,1.0,0.0,0.0
683,0.221,MistressTargaryen,@DragonQueen79,2022-09-11,,1.0,3.0,https://twitter.com/DragonQueen79/status/1569050067511947270,0.073,0.684,0.244,0.6124
684,0.522,K.B. Barnhill,@KBarn420,2022-09-11,,,,https://twitter.com/KBarn420/status/1569006104356470787,0.0,1.0,0.0,0.0
685,0.0,Terri,@Terri02892058,2022-09-11,,,,https://twitter.com/Terri02892058/status/1568939382433800192,0.0,1.0,0.0,0.0
686,0.0,Redneck_RX_Hounds,@RedneckRXhounds,2022-09-11,1.0,2.0,1.0,https://twitter.com/RedneckRXhounds/status/1568851703960670208,0.129,0.745,0.126,-0.4791
687,0.242,Lando,@landinjackson5_,2022-09-11,,1.0,,https://twitter.com/landinjackson5_/status/1568822642505056261,0.0,1.0,0.0,0.0
688,0.4703333333333333,SarahRN,@Sarah_RN_WI,2022-09-11,,,2.0,https://twitter.com/Sarah_RN_WI/status/1568808178741121024,0.0,0.856,0.144,0.4341
689,0.0,MAINSTREET BLAKE MAGAZINE.,@CaseIHRedZone,2022-09-11,,,,https://twitter.com/CaseIHRedZone/status/1568786812524445697,0.0,1.0,0.0,0.0
690,0.333,Sliceminneapolis,@Slicemsp,2022-09-11,,,8.0,https://twitter.com/Slicemsp/status/1568752086824747009,0.16,0.84,0.0,-0.2263
691,0.0,Not Klay Thompson,@MrJ_Cobe,2022-09-16,,1.0,,https://twitter.com/MrJ_Cobe/status/1570584678071160833,0.0,1.0,0.0,0.0
692,0.0,"you’re on ur own, kid",@rgri21,2022-09-15,,,1.0,https://twitter.com/rgri21/status/1570512092809273346,0.0,1.0,0.0,0.0
693,0.0,Denny Mishler,@dennymishler,2022-09-15,,,3.0,https://twitter.com/dennymishler/status/1570482536786309121,0.313,0.687,0.0,-0.8591
694,0.0,Chrxs Hexrn,@LarsonFanChris,2022-09-15,,,,https://twitter.com/LarsonFanChris/status/1570480938500366337,0.082,0.727,0.191,0.5574
695,0.0,Sperm Dumpster,@HHank64,2022-09-15,,1.0,7.0,https://twitter.com/HHank64/status/1570476280260300800,0.114,0.886,0.0,-0.4019
696,0.521,Aaron Martin,@BroGod4Life,2022-09-15,,,1.0,https://twitter.com/BroGod4Life/status/1570474861142724609,0.0,0.553,0.447,0.836
697,0.0,Robert J. Rabin,@RobertJRabin1,2022-09-15,,,,https://twitter.com/RobertJRabin1/status/1570451498177531905,0.0,0.541,0.459,0.5267
698,0.286,ᗰᖇ. ᑕᕼᗩᑌᑎᑕᗴ Oᗰᗩᖇ ᒪᑌᑕKᗴTT(babyboy),@ImChaunce,2022-09-15,,,,https://twitter.com/ImChaunce/status/1570450653859782659,0.113,0.887,0.0,-0.4003
699,0.0,Olive (they/he),@ladykisser3000,2022-09-15,,,9.0,https://twitter.com/ladykisser3000/status/1570421104229109762,0.0,1.0,0.0,0.0
700,0.0,Bryant Andrews Jr.,@Coach_BAndrews,2022-09-15,,,1.0,https://twitter.com/Coach_BAndrews/status/1570420532780179464,0.0,0.818,0.182,0.4404
701,0.0,chel chel,@rachelguidryy,2022-09-15,,,,https://twitter.com/rachelguidryy/status/1570403186585862144,0.058,0.589,0.353,0.9483
702,0.0,Nick Ponton,@nick_ponton,2022-09-15,,,1.0,https://twitter.com/nick_ponton/status/1570386302394331137,0.0,0.709,0.291,0.6249
703,0.0,Aaron Rigsby,@AaronRigsbyOSC,2022-09-15,,1.0,1.0,https://twitter.com/AaronRigsbyOSC/status/1570251710659969024,0.0,1.0,0.0,0.0
704,0.401,Papíí,@EPuffs3,2022-09-15,,,,https://twitter.com/EPuffs3/status/1570250159321382912,0.313,0.435,0.252,-0.1779
705,0.0,Nick Ponton,@nick_ponton,2022-09-15,1.0,,,https://twitter.com/nick_ponton/status/1570249328895066112,0.0,0.918,0.082,0.2006
706,0.0,Bitsy Metcalf,@bitsybitsy,2022-09-15,,,,https://twitter.com/bitsybitsy/status/1570237399216668672,0.0,0.646,0.354,0.8494
707,0.0,ImanSaks,@SaksIman,2022-09-14,,,,https://twitter.com/SaksIman/status/1570154699017572352,0.234,0.766,0.0,-0.5994
708,0.0,Toji’s Househusband,@_WorkingPrince_,2022-09-14,,,1.0,https://twitter.com/_WorkingPrince_/status/1570147866227654658,0.101,0.769,0.13,0.1531
709,0.0,Blaine Smith,@Blaine_nhouston,2022-09-14,,,,https://twitter.com/Blaine_nhouston/status/1570059663110180865,0.0,0.738,0.262,0.7227
710,0.2765,"Angel, MM ଘ(੭*ˊᵕˋ)੭* ̀ˋ",@fluteaboo,2022-09-14,,,,https://twitter.com/fluteaboo/status/1570046539682267136,0.0,0.906,0.094,0.3612
711,0.0,Lance Gatlin,@lancegatlin,2022-09-14,2.0,,12.0,https://twitter.com/lancegatlin/status/1570042931746115585,0.0,0.87,0.13,0.4003
